supplier_id,material_type,capacity_product_equivalent_m3_per_week,service_probability,stability_index,fulfilment_ratio_capped,capacity_normalized,service_normalized,stability_normalized,fulfilment_normalized
S385,B,0.9793052475979305,0.2926829268292683,0.5955985820096845,0.20463320463320464,0.0001945093986450812,0.27057926829268286,0.549258408109324,0.20406184780496356
S386,B,3.3389450056116723,0.7592592592592593,0.4750949752502438,1.0,0.0010407726822288415,0.7517361111111112,0.41494634805463076,1.0
S387,B,0.6578947368421052,0.17105263157894737,0.5474782840548797,0.016105417276720352,7.923844964246053e-05,0.14514802631578946,0.4956240271761647,0.015398630305749172
S388,B,2.4327784891165174,0.9014084507042254,0.4560268265579209,0.22309197651663404,0.0007157843236802645,0.8983274647887324,0.3936931889072225,0.2225338796653218
S389,B,2.2727272727272725,0.6739130434782609,0.6050862975563241,0.13142857142857142,0.0006583834142985924,0.6637228260869565,0.5598333166498294,0.13080462758351746
S390,B,2.040816326530612,0.2653061224489796,0.4162654128322941,0.25680933852140075,0.00057521066805168,0.24234693877551022,0.3493755329316889,0.2562754627528945
S391,C,1.2306610407876233,0.3924050632911392,0.5938502388788227,0.07777777777777778,0.00028465586196436526,0.37341772151898733,0.5473097231371198,0.0771152935417099
S392,B,4.523495827843654,0.9347826086956522,0.6428486489426971,1.0,0.0014656010336708,0.9327445652173914,0.6019228386451169,1.0
S393,B,1.5151515151515151,0.030303030303030304,1.0,0.4583333333333333,0.00038668577655867875,0.0,1.0,0.4579442236163657
S394,A,3.636363636363637,0.15151515151515152,0.74758210483679,0.16783216783216784,0.0011474391622304375,0.125,0.7186576534450142,0.16723437474359365
S395,A,1504.8214285714287,0.8809523809523809,0.39739401125029844,0.7193273644675443,0.5395337746205814,0.8772321428571428,0.32834166605617593,0.7191257414833488
S396,A,0.695970695970696,0.27472527472527475,0.6281568626659366,0.03612167300380228,9.289404520035445e-05,0.25206043956043955,0.5855475272848999,0.0354292648382478
S397,B,1.335387776065742,0.8813559322033898,1.0,0.8666666666666667,0.0003222151506542924,0.8776483050847458,1.0,0.8665708858132593
S398,C,1.4236111111111114,0.4,0.6128214104425082,0.20603015075376885,0.00035385564533177264,0.38125000000000003,0.5684547925909849,0.20545979743071469
S399,B,1.6145057128663682,0.4918032786885246,0.6309873686556591,0.22727272727272727,0.00042231825363932306,0.475922131147541,0.5887023796640133,0.2267176336904798
S400,B,1.1153198653198653,0.18055555555555555,0.45148865129776555,0.06575682382133995,0.00024328980108483537,0.15494791666666666,0.388634986215435,0.06508570425605668
S401,B,1.515151515151515,0.43283582089552236,0.5698409170400414,0.335,0.0003866857765586787,0.4151119402985074,0.520549184067776,0.33452229299363057
S402,B,0.726442507264425,0.1095890410958904,0.4225900265259586,0.03653444676409186,0.00010382248247328907,0.08176369863013698,0.3564248812216698,0.035842335117210064
